Rev_id,Retailer,Division,Category,Department,Product_URL,Brand,Product_Name,Final_Price_after_Discount,Review_Link,Review_Header,Review_Creation_Date,Review_Rating_Score,Review_Text
257,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=401&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Very easy to install. Looks great. Works great. Puts out...,6-Nov-19,5,Very easy to install. Looks great. Works great. Puts out a good amount of light.
258,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=711&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,It is such a pretty fan.  It is very...,26-Mar-19,5,It is such a pretty fan.  It is very quiet which we love as our old one made a lot of noise.  We have Absolutely nothing but good to say about the fan.. no complaints.
259,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Love the design. It also pushes a good amount of...,14-Feb-18,5,Love the design. It also pushes a good amount of air & the remote is really convenient.
260,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=651&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"So far, so good.  Easy to install, less than an hour, no wobble.  I do wish it pushed a bit more ...",25-Apr-19,4,"So far, so good.  Easy to install, less than an hour, no wobble.  I do wish it pushed a bit more air around which is why I gave it only four stars. Fits my contemporary/modern decor perfectly - very nice looking fan.  I bought two, one in white and one in black."
261,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=831&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Good quality fan for the price. ...,23-Jan-19,4,Good quality fan for the price.
262,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=401&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"This is my second fan of the same style, I also purchased a black one. They were not that complic...",4-Nov-19,4,"This is my second fan of the same style, I also purchased a black one. They were not that complicated to install. The only draw back is I wish tbe remote was white."
263,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=991&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,The instructions could have been a little more complete. Indicating...,21-Aug-18,4,"The instructions could have been a little more complete. Indicating wire connections with wires [such as switch wiring at , from old application of existing fan. The on line video on u tube from Home Depot was the answer I was looking for. The only trouble was it had no volume."
264,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=411&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,I went back and bought another one. One for dining...,15-Oct-19,4,I went back and bought another one. One for dining and living rooms. They look very nice. I've never had white before but it really looks great.
265,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=681&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,It came with my new house purchase but found that it has a very narrow dispersal of light so it d...,11-Apr-19,2,It came with my new house purchase but found that it has a very narrow dispersal of light so it doesn't fill our small 15 x 20 living room well. Best suited for a smaller room such as a bedroom or dining room but not a living room... other than that it's a good quality product and I like the remote control that goes with it. Now looking for a decent replacement for my living room to get better lighting :-(
266,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Nice sleek design but does not have a reverse switch. The fan is so ineffective you can hold a c...,20-Jun-18,2,"Nice sleek design but does not have a reverse switch. The fan is so ineffective you can hold a candle under it at full speed and it won't flicker. The remote is anything but stylish. We liked the plastic blades and stylish look, but if you want something to move air around, this isn't it."
267,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=511&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Had the fan installed in November and in July the LED light is dead. When we took down the light ...,24-Jul-19,3,Had the fan installed in November and in July the LED light is dead. When we took down the light the LED panel is bad. I love the look of the fan but am disappointed I now have to get a replacement part for the light.
268,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,yes and no,22-Jul-18,3,very nice looking fan with light but very inefficient at moving air in reverse mode
269,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,I recently purchased a Home Decorator's Collection ceiling fan and...,10-Jul-18,1,"I recently purchased a Home Decorator's Collection ceiling fan and absolutely loved it.  So I purchased this particular model and was highly disappointed.  The remote receiver was nearly impossible to fit in the canopy.  The airflow was very weak, even on high.  I promptly returned this fan."
270,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=231&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,We bought a Home Decorators Collection SW1422 BN (item #: 1001 028 991) ceiling fan.  The receive...,3-Apr-19,1,"We bought a Home Decorators Collection SW1422 BN (item #: 1001 028 991) ceiling fan.  The receiver is supposed to go, according to the instructions, in the mounting bracket.  Then, the hanger ball goes in the mounting bracket under the receiver.  It is impossible to fit the receiver AND hanger ball in the mounting bracket. Why would they ask customers to do something that is impossible?  When I e-mailed the manufacturer, Summer Wind International, their response was, ""Some people just aren’t smart enough to hang their own ceiling fans."""
271,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Merwry-52-in-Integrated-LED-Indoor-Matte-Black-Ceiling-Fan-with-Light-Kit-and-Remote-Control-SW1422MBK/301231214,Home Decorators Collection,Merwry 52 in. Integrated LED Indoor Matte Black Ceiling Fan with Light Kit and Remote Control,124,https://www.homedepot.com/ReviewServices/reviews/v1/product/301231214?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=471&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Bought this product 2 weeks before for my new house from home depot. Just after single use, the f...",20-Aug-19,1,"Bought this product 2 weeks before for my new house from home depot. Just after single use, the fan stopped working. The remote is not even signalling for light/fan. Never go for this product. Buy the manual one. It is working fine."
272,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Clarkston-II-44-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-SW18030-BN/307737820?keyword=1003918755&semanticToken=d0330000011_20200121111531658848_sw9n+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1003918755%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1003918755%7D%3Aqu,n/a,Clarkston II 44 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit,54.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/307737820?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Incredibly loud!,19-Oct-19,1,"Motor cover does not sit flush with ceiling, it is easy to install though. You get what you pay for."
273,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Clarkston-II-44-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-SW18030-BN/307737820?keyword=1003918755&semanticToken=d0330000011_20200121111531658848_sw9n+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1003918755%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1003918755%7D%3Aqu,n/a,Clarkston II 44 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit,54.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/307737820?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=71&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Just as advertised. Works great, no problems...",10-Dec-19,5,"Just as advertised. Works great, no problems"
274,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Clarkston-II-44-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-SW18030-BN/307737820?keyword=1003918755&semanticToken=d0330000011_20200121111531658848_sw9n+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1003918755%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1003918755%7D%3Aqu,n/a,Clarkston II 44 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit,54.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/307737820?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=201&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,4.8 stars is my rating.  I bought two of...,14-May-19,5,4.8 stars is my rating.  I bought two of these fans. Ceiling fan was an easy install. For the price it is a really good fan. Lights are bright and the fan circulates air very well. The only thing that I did not like about the fan is a light humming noise that reasonates to the other room.
275,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Clarkston-II-44-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-SW18030-BN/307737820?keyword=1003918755&semanticToken=d0330000011_20200121111531658848_sw9n+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1003918755%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1003918755%7D%3Aqu,n/a,Clarkston II 44 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit,54.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/307737820?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=41&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Easy to install, works and looks great!...",7-Jan-20,5,"Easy to install, works and looks great!"
276,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Clarkston-II-44-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-SW18030-BN/307737820?keyword=1003918755&semanticToken=d0330000011_20200121111531658848_sw9n+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1003918755%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1003918755%7D%3Aqu,n/a,Clarkston II 44 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit,54.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/307737820?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=201&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,5 Star Review,18-Apr-19,5,Rating provided by a verified purchaser
277,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Clarkston-II-44-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-SW18030-BN/307737820?keyword=1003918755&semanticToken=d0330000011_20200121111531658848_sw9n+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1003918755%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1003918755%7D%3Aqu,n/a,Clarkston II 44 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit,54.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/307737820?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=41&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Rating provided by a verified purchaser...,4-Jan-20,4,Rating provided by a verified purchaser
278,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Mercer-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-54725/300654436?keyword=1002227827&semanticToken=d0330000011_20200121111538579834_dfc1+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002227827%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002227827%7D%3Aqu,Home Decorators Collection,Mercer 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,129,https://www.homedepot.com/ReviewServices/reviews/v1/product/300654436?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=321&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Parking the remote receiver is very tight-looks great and cools...,25-Jun-19,4,Parking the remote receiver is very tight-looks great and cools well very quiet
279,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Mercer-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-54725/300654436?keyword=1002227827&semanticToken=d0330000011_20200121111538579834_dfc1+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002227827%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002227827%7D%3Aqu,Home Decorators Collection,Mercer 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,129,https://www.homedepot.com/ReviewServices/reviews/v1/product/300654436?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=701&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Just purchased a new house and my sons bedroom was super hot. We came to Home Depot and this is ...,8-May-18,4,"Just purchased a new house and my sons bedroom was super hot. We came to Home Depot and this is the fan he picked out. We brought it home and having to install another fan before this one decided to put it together ahead of time and it was not the easiest fan to piece together. Then when trying to hang it to the ceiling had to take down the mount as the controller did not fit. Once everything was done and over with and the fan was up it cools the room with no problems, looks and works beautifully! We Velcro the controller to the wall by his bed so that he doesn't loss it.Overall, I would recommend this product despite some obstacles putting it together."
